Id,SalePrice
1852,128244.02
1853,144973.45
1854,163240.88
1855,141134.77
1856,232136.0
1857,179222.11
1858,142090.94
1859,130058.13
1860,151337.27
1861,130058.13
1862,273384.3
1863,270393.16
1864,270393.16
1865,316553.3
1866,341248.75
1867,237651.83
1868,321209.12
1869,205993.81
1870,208548.86
1871,247995.16
1872,186374.31
1873,235207.23
1874,150271.86
1875,190482.98
1876,194888.05
1877,210088.14
1878,216665.08
1879,130854.0
1880,138567.03
1881,231802.62
1882,243739.97
1883,190709.45
1884,200487.77
1885,238459.81
1886,317965.06
1887,206079.3
1888,268596.9
1889,174769.84
1890,116714.41
1891,141276.7
1892,104789.17
1893,117221.4
1894,131505.9
1895,152878.38
1896,132832.03
1897,109195.69
1898,111752.46
1899,157167.58
1900,139977.3
1901,172372.17
1902,150063.9
1903,189147.05
1904,150877.12
1905,190901.06
1906,124589.96
1907,211897.08
1908,115113.42
1909,137384.88
1910,124221.58
1911,207233.6
1912,351158.97
1913,170799.8
1914,66639.44
1915,310649.78
1916,70324.89
1917,270454.78
1918,135301.62
1919,156115.31
1920,160619.66
1921,455052.78
1922,288413.16
1923,194357.77
1924,201302.39
1925,203387.44
1926,391739.06
1927,130299.98
1928,157254.53
1929,123243.59
1930,132484.75
1931,154741.98
1932,149202.0
1933,192881.12
1934,185292.89
1935,168271.94
1936,190572.92
1937,183710.02
1938,179497.67
1939,235768.9
1940,176479.05
1941,179978.66
1942,181542.72
1943,190349.88
1944,374048.56
1945,383852.7
1946,161946.42
1947,318772.1
1948,171679.69
1949,251277.64
1950,177690.08
1951,248783.27
1952,200693.4
1953,160454.61
1954,170462.78
1955,127573.48
1956,275792.7
1957,161800.08
1958,317636.53
1959,138446.16
1960,114509.24
1961,117169.31
1962,99230.375
1963,102242.32
1964,110783.76
1965,143986.77
1966,133606.38
1967,257101.39
1968,477833.12
1969,421957.38
1970,460746.22
1971,411223.16
1972,348310.97
1973,255038.58
1974,345763.56
1975,446834.25
1976,255195.52
1977,365958.44
1978,408240.97
1979,314644.8
1980,185628.58
1981,332693.62
1982,198218.73
1983,186161.86
1984,173286.44
1985,233511.08
1986,228144.44
1987,173361.66
1988,190930.56
1989,187460.25
1990,211673.48
1991,213434.6
1992,205257.06
1993,172068.81
1994,245014.31
1995,176392.89
1996,251723.53
1997,322649.03
1998,319387.06
1999,273172.2
2000,301667.78
2001,266139.66
2002,265424.88
2003,263498.25
2004,258511.4
2005,210132.81
2006,194277.16
2007,259582.36
2008,209323.56
2009,197949.16
2010,195345.61
2011,144716.8
2012,175180.5
2013,196097.64
2014,197017.1
2015,201652.67
2016,201707.88
2017,197408.86
2018,122135.32
2019,134422.81
2020,105974.16
2021,117358.87
2022,178033.56
2023,147678.22
2024,241843.17
2025,344130.56
2026,178380.78
2027,159852.84
2028,148728.64
2029,172722.83
2030,240818.08
2031,195410.27
2032,232887.03
2033,241292.34
2034,160953.78
2035,195967.16
2036,186310.88
2037,189682.1
2038,276183.56
2039,218439.8
2040,249895.17
2041,253689.11
2042,199794.53
2043,165318.75
2044,179975.23
2045,202115.72
2046,144881.27
2047,150041.6
2048,139509.66
2049,144559.14
2050,166013.44
2051,107182.24
2052,131773.06
2053,145891.62
2054,75544.43
2055,181702.42
2056,139397.02
2057,119838.02
2058,234806.95
2059,140049.8
2060,173600.05
2061,180798.73
2062,134116.89
2063,113656.59
2064,139134.97
2065,114157.164
2066,159991.02
2067,104869.35
2068,157216.14
2069,82613.234
2070,111245.25
2071,96333.06
2072,148367.67
2073,137886.3
2074,166197.03
2075,139114.8
2076,132213.64
2077,150949.08
2078,132778.97
2079,119362.28
2080,113866.96
2081,126265.17
2082,126493.2
2083,155299.34
2084,114386.78
2085,124451.85
2086,122224.11
2087,118246.39
2088,93683.26
2089,81037.375
2090,133738.58
2091,118832.32
2092,119573.17
2093,137301.31
2094,112726.52
2095,148252.4
2096,81668.67
2097,100185.53
2098,166600.11
2099,57976.47
2100,85708.76
2101,120874.72
2102,115824.68
2103,111129.67
2104,130573.516
2105,130004.81
2106,92721.53
2107,208773.33
2108,115953.88
2109,115690.664
2110,131191.38
2111,126537.0
2112,145972.34
2113,118041.555
2114,107242.67
2115,154590.64
2116,119436.52
2117,137874.6
2118,116922.18
2119,95138.95
2120,121034.13
2121,79139.836
2122,105219.77
2123,79949.02
2124,154170.89
2125,151596.55
2126,153189.39
2127,155124.38
2128,136517.66
2129,101096.37
2130,135250.92
2131,163414.08
2132,110268.64
2133,123874.24
2134,121810.43
2135,87561.81
2136,74364.71
2137,115200.07
2138,127962.3
2139,145660.56
2140,137443.45
2141,141984.47
2142,125554.92
2143,145745.88
2144,132225.11
2145,133946.0
2146,159170.12
2147,142648.56
2148,120587.79
2149,133395.3
2150,205564.23
2151,105925.45
2152,165878.61
2153,173338.83
2154,105735.61
2155,143428.16
2156,270398.03
2157,229597.67
2158,230135.4
2159,209959.34
2160,174710.84
2161,243464.44
2162,378214.9
2163,327572.22
2164,251447.61
2165,190366.2
2166,153624.92
2167,219315.45
2168,190887.05
2169,200168.72
2170,210885.05
2171,143096.84
2172,138394.81
2173,161092.9
2174,245265.88
2175,293593.8
2176,317014.34
2177,263714.2
2178,199636.06
2179,143736.39
2180,229928.1
2181,194906.27
2182,225720.34
2183,185970.75
2184,128076.33
2185,122803.86
2186,146952.6
2187,150662.17
2188,147248.03
2189,292914.22
2190,85705.57
2191,88445.05
2192,94998.42
2193,108184.02
2194,96912.11
2195,110360.8
2196,103100.24
2197,111518.88
2198,148272.2
2199,157643.58
2200,138542.05
2201,139381.19
2202,175707.55
2203,165295.58
2204,181036.48
2205,117526.42
2206,136829.17
2207,173610.48
2208,220040.12
2209,243147.02
2210,128414.26
2211,114085.11
2212,111699.83
2213,103904.91
2214,143920.88
2215,105973.65
2216,172163.86
2217,91192.05
2218,85941.125
2219,84092.375
2220,63334.273
2221,306188.75
2222,287621.53
2223,291332.94
2224,214066.33
2225,128073.4
2226,207496.62
2227,206152.22
2228,238044.02
2229,233326.77
2230,156564.84
2231,212403.48
2232,187361.23
2233,182644.22
2234,224220.66
2235,248495.4
2236,263605.06
2237,345957.2
2238,175462.9
2239,123376.59
2240,161333.06
2241,137697.19
2242,139012.95
2243,132521.52
2244,117188.64
2245,111986.43
2246,143667.6
2247,102721.61
2248,136855.92
2249,128799.25
2250,145651.11
2251,140582.25
2252,180701.69
2253,149069.3
2254,175421.08
2255,186816.34
2256,185388.33
2257,205973.97
2258,158375.48
2259,177506.48
2260,157851.05
2261,181171.9
2262,199028.7
2263,356075.8
2264,422885.97
2265,172681.83
2266,301731.38
2267,378995.9
2268,405276.16
2269,152374.31
2270,184397.38
2271,201013.48
2272,185549.64
2273,164885.75
2274,166236.98
2275,162991.98
2276,174237.8
2277,190487.7
2278,148385.64
2279,124349.11
2280,112930.42
2281,177451.31
2282,196067.72
2283,99483.94
2284,109910.836
2285,134984.7
2286,123595.875
2287,338433.66
2288,263373.62
2289,394363.3
2290,452434.38
2291,339532.78
2292,418857.4
2293,450213.0
2294,437555.28
2295,408432.94
2296,281534.38
2297,319909.56
2298,300082.2
2299,388292.97
2300,337025.8
2301,278743.38
2302,228417.88
2303,218020.44
2304,222928.36
2305,181907.53
2306,181907.53
2307,187011.7
2308,211003.34
2309,252047.83
2310,185161.11
2311,186865.7
2312,203224.77
2313,188383.94
2314,166260.12
2315,192737.7
2316,213593.83
2317,172423.8
2318,194682.4
2319,182835.58
2320,185912.4
2321,242786.25
2322,163242.28
2323,167215.33
2324,169213.36
2325,209069.0
2326,163762.45
2327,208044.1
2328,221204.9
2329,191131.88
2330,181618.56
2331,356791.7
2332,405189.2
2333,312301.94
2334,272659.2
2335,271578.3
2336,312986.22
2337,195575.08
2338,277675.2
2339,206613.17
2340,375491.78
2341,226582.61
2342,211529.61
2343,220427.62
2344,210141.23
2345,219550.88
2346,196909.08
2347,187082.17
2348,215595.73
2349,208829.67
2350,300067.6
2351,252678.86
2352,248677.95
2353,284568.2
2354,131907.84
2355,140018.42
2356,160567.28
2357,190294.33
2358,200379.95
2359,129514.89
2360,115296.46
2361,139245.55
2362,287718.94
2363,140003.6
2364,149833.25
2365,199083.38
2366,180667.22
2367,215473.84
2368,207545.9
2369,202141.92
2370,177666.02
2371,181040.11
2372,179681.8
2373,265505.38
2374,300719.6
2375,247189.98
2376,252720.8
2377,310061.66
2378,125538.04
2379,190157.36
2380,134323.88
2381,152043.06
2382,194382.8
2383,209064.4
2384,266185.34
2385,152367.2
2386,132342.44
2387,134078.14
2388,99804.84
2389,128183.01
2390,141427.42
2391,142168.33
2392,115827.555
2393,154445.34
2394,142254.19
2395,188217.28
2396,137945.61
2397,209346.12
2398,132431.31
2399,65708.164
2400,55478.08
2401,111418.21
2402,132977.03
2403,146418.9
2404,142980.75
2405,156257.86
2406,134875.2
2407,125718.71
2408,138676.48
2409,132552.11
2410,177821.3
2411,123512.336
2412,151462.73
2413,135871.86
2414,133121.67
2415,146129.45
2416,125159.445
2417,127409.46
2418,125616.48
2419,140914.06
2420,128570.375
2421,154259.44
2422,115352.66
2423,127814.6
2424,158167.94
2425,211298.55
2426,124858.9
2427,130042.76
2428,154880.62
2429,113673.83
2430,126551.0
2431,118427.3
2432,149139.55
2433,149097.03
2434,142306.83
2435,153179.45
2436,105010.664
2437,108475.26
2438,130992.59
2439,114357.44
2440,120897.66
2441,97500.305
2442,107026.68
2443,122641.88
2444,131524.72
2445,82017.25
2446,137718.73
2447,149329.27
2448,138666.17
2449,110658.21
2450,149126.47
2451,124043.055
2452,179396.88
2453,102330.11
2454,112408.44
2455,109399.67
2456,129956.71
2457,116643.74
2458,122809.484
2459,110998.86
2460,126271.8
2461,109855.086
2462,137450.14
2463,123105.22
2464,164093.4
2465,131265.33
2466,116802.7
2467,126639.86
2468,86322.67
2469,90560.336
2470,190164.61
2471,176511.53
2472,193681.84
2473,116545.12
2474,107422.83
2475,192668.05
2476,114324.07
2477,124945.02
2478,158668.47
2479,107614.47
2480,148575.25
2481,127033.47
2482,133110.77
2483,114823.414
2484,120695.02
2485,119511.72
2486,156514.53
2487,212725.81
2488,143021.66
2489,148347.44
2490,145753.25
2491,93287.32
2492,190443.92
2493,142298.95
2494,167176.58
2495,88098.72
2496,256569.62
2497,155301.56
2498,117476.555
2499,80926.164
2500,142369.67
2501,133263.44
2502,152087.88
2503,94164.17
2504,199453.19
2505,222281.7
2506,258890.86
2507,242087.08
2508,258890.86
2509,207782.17
2510,210956.66
2511,177209.64
2512,201954.83
2513,210769.84
2514,197107.48
2515,148985.03
2516,166872.34
2517,144543.84
2518,152393.06
2519,224702.94
2520,209022.55
2521,194078.08
2522,223309.02
2523,132092.64
2524,135791.55
2525,142087.28
2526,135916.58
2527,114631.945
2528,134983.16
2529,131576.03
2530,120978.625
2531,274578.4
2532,224361.19
2533,193921.75
2534,220343.77
2535,310975.53
2536,224816.98
2537,209797.02
2538,187804.36
2539,176938.27
2540,180947.08
2541,194586.62
2542,182409.4
2543,131952.14
2544,125626.54
2545,131697.94
2546,127470.59
2547,140867.17
2548,146357.9
2549,156498.86
2550,571852.1
2551,142387.73
2552,125860.266
2553,83342.52
2554,102137.06
2555,123077.51
2556,113396.64
2557,109468.13
2558,132203.8
2559,142765.19
2560,138973.7
2561,134346.17
2562,124957.77
2563,152460.95
2564,184607.64
2565,133208.3
2566,168129.66
2567,126570.44
2568,198127.83
2569,199922.23
2570,120780.23
2571,203809.55
2572,149810.25
2573,201998.36
2574,266199.56
2575,130679.91
2576,128263.59
2577,138884.02
2578,86175.27
2579,66604.875
2580,123029.75
2581,104775.484
2582,113656.59
2583,249341.45
2584,150898.86
2585,205599.33
2586,211292.1
2587,195385.48
2588,127293.11
2589,144985.48
2590,215742.6
2591,213590.98
2592,202824.73
2593,233174.83
2594,168131.73
2595,187505.14
2596,312563.56
2597,207105.77
2598,292688.88
2599,293539.22
2600,173358.84
2601,145482.03
2602,89674.36
2603,94301.664
2604,91276.27
2605,96230.31
2606,146860.83
2607,174714.34
2608,203641.69
2609,169665.31
2610,114784.0
2611,130714.555
2612,149899.0
2613,137384.22
2614,135836.23
2615,147999.55
2616,138082.36
2617,192723.92
2618,193992.4
2619,202395.78
2620,187009.39
2621,183002.34
2622,180321.75
2623,236893.11
2624,307117.28
2625,291714.66
2626,169036.1
2627,158404.64
2628,416184.8
2629,440255.9
2630,334865.47
2631,453850.53
2632,408465.28
2633,322746.28
2634,424109.3
2635,145943.39
2636,167430.42
2637,167294.6
2638,243036.44
2639,182274.28
2640,145730.88
2641,105051.13
2642,207594.6
2643,98078.42
2644,130546.625
2645,100171.016
2646,95067.12
2647,99818.65
2648,143739.4
2649,139262.81
2650,124687.07
2651,137832.66
2652,429218.25
2653,236488.16
2654,224695.88
2655,388652.34
2656,293105.9
2657,322244.97
2658,288906.75
2659,324160.3
2660,359895.72
2661,312916.1
2662,345927.8
2663,269331.53
2664,250952.19
2665,301739.16
2666,257453.72
2667,180446.3
2668,185466.5
2669,175448.84
2670,273535.56
2671,186044.72
2672,182033.86
2673,206245.42
2674,203479.0
2675,163906.97
2676,197105.61
2677,189905.81
2678,250512.69
2679,271051.75
2680,278827.4
2681,401919.06
2682,325852.94
2683,521353.0
2684,318066.66
2685,353423.4
2686,235250.75
2687,329634.88
2688,199844.83
2689,185269.39
2690,465994.66
2691,195593.36
2692,138625.97
2693,179351.03
2694,136493.17
2695,190616.55
2696,189239.42
2697,181987.0
2698,191220.12
2699,179687.8
2700,177167.23
2701,152204.39
2702,118861.9
2703,127386.016
2704,141256.36
2705,124126.01
2706,117167.86
2707,122277.27
2708,132558.94
2709,104839.555
2710,131784.75
2711,296973.6
2712,403252.47
2713,172151.55
2714,154267.97
2715,180260.55
2716,137828.44
2717,192730.17
2718,220024.6
2719,151114.0
2720,151537.72
2721,137024.27
2722,157010.72
2723,144527.02
2724,126617.88
2725,132427.02
2726,144448.48
2727,185032.95
2728,165887.14
2729,160869.69
2730,142315.78
2731,124755.11
2732,127554.5
2733,164836.39
2734,149101.02
2735,129995.76
2736,147744.72
2737,129286.34
2738,143138.47
2739,157918.95
2740,127632.984
2741,146793.61
2742,145812.19
2743,141464.92
2744,153150.97
2745,135551.8
2746,135764.23
2747,149804.81
2748,108758.98
2749,131857.9
2750,126528.555
2751,131144.97
2752,178053.78
2753,138412.5
2754,231442.34
2755,120054.445
2756,90387.086
2757,64592.055
2758,80792.68
2759,160847.75
2760,139868.55
2761,139868.55
2762,143888.2
2763,178342.84
2764,146476.03
2765,289737.53
2766,131866.47
2767,91845.414
2768,129384.65
2769,142618.36
2770,132406.19
2771,119248.39
2772,116656.54
2773,163485.16
2774,151234.97
2775,134087.61
2776,135083.86
2777,134933.22
2778,97222.96
2779,131879.55
2780,95386.16
2781,96369.82
2782,94665.336
2783,97485.06
2784,131985.98
2785,142487.31
2786,70049.58
2787,116716.41
2788,85867.555
2789,173142.72
2790,91226.234
2791,118707.16
2792,65759.38
2793,156001.02
2794,103645.21
2795,112738.02
2796,101353.54
2797,218867.48
2798,111003.09
2799,123126.94
2800,76318.38
2801,111201.125
2802,138629.4
2803,163031.47
2804,138453.3
2805,100428.7
2806,89625.72
2807,147999.55
2808,149241.28
2809,129208.32
2810,129443.15
2811,163738.72
2812,150033.3
2813,162070.5
2814,165867.84
2815,100250.05
2816,223498.86
2817,138024.56
2818,130439.48
2819,143425.14
2820,135771.34
2821,107755.06
2822,195699.52
2823,297433.3
2824,186611.92
2825,166371.48
2826,135150.73
2827,144113.98
2828,237053.56
2829,197908.58
2830,221019.55
2831,176077.42
2832,274814.2
2833,264960.53
2834,207453.28
2835,224633.95
2836,192086.47
2837,148564.48
2838,152331.6
2839,198425.45
2840,192334.48
2841,200786.64
2842,217188.27
2843,137386.45
2844,139552.23
2845,122784.77
2846,202616.14
2847,198625.0
2848,192639.03
2849,192946.25
2850,278789.9
2851,237111.67
2852,246327.52
2853,229025.14
2854,143736.39
2855,189259.1
2856,192392.64
2857,190198.72
2858,188770.06
2859,133270.3
2860,118754.15
2861,131560.84
2862,195063.39
2863,129203.516
2864,282160.66
2865,143558.3
2866,146833.94
2867,102578.58
2868,94584.21
2869,114611.28
2870,129143.27
2871,94118.74
2872,63270.16
2873,107694.55
2874,140878.06
2875,108638.0
2876,154865.25
2877,133842.19
2878,163038.77
2879,143153.62
2880,99872.164
2881,136761.72
2882,167818.08
2883,187933.36
2884,205387.48
2885,186133.62
2886,237770.17
2887,98295.01
2888,127984.516
2889,63606.72
2890,85254.84
2891,136659.11
2892,54930.188
2893,83763.01
2894,62623.633
2895,296826.34
2896,274836.47
2897,207895.94
2898,148111.23
2899,211739.9
2900,154405.6
2901,217764.44
2902,197072.53
2903,340539.38
2904,353332.75
2905,108519.234
2906,175462.9
2907,111573.77
2908,134088.0
2909,144559.14
2910,77216.01
2911,89674.36
2912,141076.9
2913,88611.875
2914,83974.33
2915,86513.875
2916,87100.83
2917,156478.86
2918,124089.32
2919,219890.55
